No,ID,CG,Depth_m,qc_MPa,fs_kPa,u_kPa,Other,qt_MPa,Rf_p,SBT,Ic,gamma_kNm3,sv_kPa,u0_kPa,du_kPa,slv0_kPa,Qt1,Fr_p,Bq,SBTn,n,Cn,Icn,Qtn,U2,IB,MSBTn,KG,EST
501,4,3,15.7,7.43,138.09,30.6,0,8.59,1.42,5,2.06,19,298.3,99.96,-69.36,198.34,41.8,1.47,0,5,0.81,0.57,2.27,47.52,-0.17,41.18,7,297.6355819,0
502,4,3,15.9,14.51,167.2,64.93,0,13.66,1.09,6,1.84,19,302.1,101.92,-36.99,200.18,66.71,1.11,0,6,0.72,0.61,2.01,81.26,-0.21,56.93,7,320.210183,0
503,4,3,16.15,8.29,84.84,-11.21,0,9.23,1,6,1.94,19,306.85,104.37,-115.58,202.48,44.09,1.03,-0.01,5,0.77,0.58,2.15,51.9,-0.51,50.04,7,273.1511565,0
504,4,3,17.35,18.59,161.07,-23.35,0,17.77,0.96,6,1.72,19,329.65,116.13,-139.48,213.52,81.66,0.97,-0.01,6,0.68,0.6,1.89,104.36,-0.65,66.66,7,331.8394983,1
505,4,3,17.65,9.81,108.98,-22.66,0,10.07,1.07,6,1.93,19,335.35,119.07,-141.73,216.28,45.03,1.1,-0.01,5,0.78,0.55,2.15,53.44,-0.65,49.21,7,279.2076815,0
506,4,3,18.75,25.85,299.44,-31.76,0,26.03,1.19,6,1.68,19,356.25,129.85,-161.61,226.4,113.38,1.21,-0.01,6,0.66,0.58,1.84,149.24,-0.71,63.53,7,407.3253652,1
507,4,3,19.1,26.02,285.65,-32.93,0,25.91,1.09,6,1.65,19,362.9,133.28,-166.21,229.62,111.27,1.1,-0.01,6,0.66,0.58,1.81,148.17,-0.72,67.7,7,390.0297512,1
508,4,3,19.25,23.43,258.07,-34.33,0,23.62,1.12,6,1.68,19,365.75,134.75,-169.08,231,100.66,1.13,-0.01,6,0.67,0.57,1.86,132.4,-0.73,64.7,7,381.894597,1
509,4,3,20.1,21.02,132.15,-29.19,0,19.02,0.63,6,1.57,19,381.9,143.08,-172.27,238.82,78.05,0.65,-0.01,6,0.65,0.57,1.77,106.23,-0.72,83.76,7,288.8769641,0
510,4,3,20.15,17.71,85.61,-29.19,0,15.11,0.68,6,1.67,19,382.85,143.57,-172.76,239.28,61.57,0.69,-0.01,6,0.69,0.55,1.89,80.69,-0.72,71.98,7,273.616518,0
511,4,3,20.25,5.05,81.01,-31.06,0,7.76,0.83,6,1.95,19,384.75,144.55,-175.61,240.2,30.71,0.88,-0.02,5,0.82,0.49,2.24,35.82,-0.73,45.16,6,231.8044193,0
512,4,3,20.4,1.74,30.36,-16.82,0,2.2,1.39,5,2.53,19,387.6,146.02,-162.84,241.58,7.49,1.69,-0.09,3,1,0.41,2.97,7.49,-0.66,21.17,1,180.6711831,0
513,4,3,20.6,1.26,9.67,11.68,0,1.38,0.71,5,2.57,19,391.4,147.98,-136.3,243.42,4.05,1,-0.13,3,1,0.41,3.11,4.05,-0.53,18.97,1,136.0250182,0
514,4,3,20.9,1.38,10.92,50.45,0,1.44,0.77,5,2.57,19,397.1,150.92,-100.47,246.18,4.22,1.06,-0.1,3,1,0.41,3.11,4.22,-0.41,19.09,1,140.2852025,0
515,4,3,21.5,1.28,5.94,766.06,0,1.42,0.49,5,2.49,19,408.5,156.8,609.26,251.7,4.03,0.68,0.58,1,1,0.4,3.05,4.03,2.35,19.29,1,125.6048213,0
516,4,3,21.65,1.27,4.69,790.59,0,1.43,0.35,5,2.44,19,411.35,158.27,632.32,253.08,4.04,0.49,0.62,1,1,0.4,3,4.04,2.51,19.5,1,118.1173104,0
517,4,3,21.8,1.31,5.46,797.36,0,1.46,0.37,5,2.44,19,414.2,159.74,637.62,254.46,4.13,0.51,0.61,1,1,0.39,3,4.13,2.53,19.59,1,120.0853599,0
518,4,3,21.9,1.31,6.22,818.61,0,1.47,0.42,5,2.46,19,416.1,160.72,657.89,255.38,4.11,0.59,0.62,1,1,0.39,3.02,4.11,2.56,19.49,1,122.718176,0
519,4,3,22.25,1.29,4.69,839.17,0,1.45,0.36,5,2.44,19,422.75,164.15,675.02,258.6,3.98,0.51,0.66,1,1,0.39,3.02,3.98,2.63,19.41,1,119.7953138,0
520,4,3,22.9,1.41,18.58,747.38,0,1.52,0.95,4,2.59,19,435.1,170.52,576.86,264.58,4.11,1.34,0.58,3,1,0.38,3.16,4.11,2.4,18.69,1,146.5240424,0
521,4,3,23,1.38,14.65,909.94,0,1.53,1,4,2.6,19,437,171.5,738.44,265.5,4.1,1.41,0.62,3,1,0.38,3.17,4.1,2.55,18.61,1,148.1205847,0
522,4,3,23.5,1.43,12.26,929.79,0,1.74,0.75,5,2.49,19,446.5,176.4,753.39,270.1,4.8,1.01,0.55,3,1,0.37,3.05,4.8,2.66,19.77,1,143.2050896,0
523,4,3,23.55,1.78,14.17,741.31,0,1.8,0.78,5,2.48,19,447.45,176.89,564.42,270.56,5,1.04,0.52,3,1,0.37,3.04,5,2.61,19.94,1,145.7991622,0
524,4,3,23.65,1.72,17.05,888.45,0,1.87,0.85,5,2.48,19,449.35,177.87,710.58,271.48,5.24,1.12,0.5,3,1,0.37,3.03,5.24,2.61,20.09,1,149.1165992,0
525,4,3,23.7,1.62,17.33,945.67,0,1.83,0.86,5,2.5,19,450.3,178.36,767.31,271.94,5.09,1.14,0.54,3,1,0.37,3.04,5.09,2.73,19.91,1,147.7630552,0
526,4,3,24.45,1.8,34.28,765.6,0,1.96,1.75,4,2.63,19,464.55,185.71,579.89,278.84,5.35,2.3,0.39,3,1,0.36,3.17,5.35,2.1,18.65,2,180.8393185,0
527,4,3,24.85,2.4,35.14,840.1,0,2.51,1.51,5,2.5,19,472.15,189.63,650.47,282.52,7.2,1.86,0.3,3,1,0.35,3.01,7.2,2.17,20.63,1,184.5129692,0
528,4,3,25.25,11.89,220.82,226.78,0,10.94,2.02,5,2.1,19,479.75,193.55,33.23,286.2,36.55,2.12,0.02,5,0.92,0.38,2.43,39.81,0.59,32.29,7,319.1697022,0
529,4,3,26.1,5.61,142.3,681.28,0,5.38,3,5,2.43,19,495.9,201.88,479.4,294.02,16.6,3.31,0.08,3,1,0.34,2.84,16.6,1.27,21.3,3,278.3611303,0
530,4,3,27.05,18.8,293.03,-26.39,0,18.75,1.61,6,1.87,19,513.95,211.19,-237.58,302.76,60.24,1.65,-0.01,5,0.82,0.4,2.15,73.31,-0.76,43.59,7,353.9157906,1
531,4,3,28.9,3.32,70.48,49.05,0,3.45,2.9,4,2.57,19,549.1,229.32,-180.27,319.78,9.06,3.44,-0.07,3,1,0.31,3.07,9.06,-0.6,18.83,2,236.5231605,0
532,4,3,29.1,3.07,72.49,870.23,0,3.14,2.25,4,2.53,19,552.9,231.28,638.95,321.62,8.03,2.73,0.18,3,1,0.31,3.05,8.03,1.43,19.62,2,210.6513197,0
533,4,3,29.9,2.41,36.68,1193.24,0,2.64,1.4,5,2.47,19,568.1,239.12,954.12,328.98,6.3,1.78,0.46,3,1,0.3,3.05,6.3,2.91,20.07,1,175.6034069,0
534,4,3,30.2,2.35,33.61,1263.08,0,2.61,1.29,5,2.45,19,573.8,242.06,1021.02,331.74,6.13,1.65,0.49,3,1,0.3,3.04,6.13,2.97,20.13,1,169.8724229,0
535,4,3,30.45,2.4,52.57,1236.92,0,2.66,1.59,5,2.5,19,578.55,244.51,992.41,334.04,6.24,2.04,0.45,3,1,0.3,3.08,6.24,2.81,19.64,2,181.0989647,0
536,4,3,30.5,2.39,48.17,1237.85,0,2.68,1.63,5,2.5,19,579.5,245,992.85,334.5,6.29,2.08,0.45,3,1,0.3,3.08,6.29,2.83,19.61,2,182.1862134,0
537,4,3,31.4,2.44,52.76,1221.5,0,2.83,1.57,5,2.47,19,596.6,253.82,967.68,342.78,6.51,1.99,0.49,3,1,0.29,3.06,6.51,3.17,19.91,1,182.2691913,0
538,4,3,31.45,2.33,45.87,1300.44,0,2.7,1.54,5,2.48,19,597.55,254.31,1046.13,343.24,6.11,1.98,0.5,3,1,0.29,3.08,6.11,3.05,19.63,1,178.2618597,0
539,4,3,31.75,2.3,27.29,1354.16,0,2.56,1.08,5,2.42,19,603.25,257.25,1096.91,346,5.65,1.41,0.55,3,1,0.29,3.04,5.65,3.13,20.07,1,159.7952484,0
540,4,3,32.1,2.31,33.04,1153.07,0,2.53,1.34,5,2.47,19,609.9,260.68,892.39,349.22,5.51,1.77,0.57,3,1,0.29,3.1,5.51,3.12,19.44,1,169.1964413,0
541,4,3,33.25,2.28,27.1,1411.15,0,2.57,0.97,5,2.39,19,631.75,271.95,1139.2,359.8,5.4,1.29,0.6,3,1,0.28,3.04,5.4,3.22,20.01,1,154.4624237,0
542,4,3,33.45,2.27,24.23,1437.78,0,2.57,1.15,5,2.43,19,635.55,273.91,1163.87,361.64,5.34,1.53,0.61,3,1,0.28,3.08,5.34,3.25,19.63,1,161.1326197,0
543,4,3,33.95,2.27,25.19,1406.71,0,2.57,1.01,5,2.4,19,645.05,278.81,1127.9,366.24,5.26,1.35,0.59,3,1,0.27,3.06,5.26,3.09,19.79,1,155.33411,0
544,4,3,35.8,2.27,26.72,1433.81,0,2.53,1.06,5,2.42,19,680.2,296.94,1136.87,383.26,4.83,1.45,0.61,3,1,0.26,3.11,4.83,2.95,19.26,1,155.2343664,0
545,4,3,35.85,2.26,26.72,1426.33,0,2.53,1.05,5,2.42,19,681.15,297.43,1128.9,383.72,4.83,1.44,0.61,3,1,0.26,3.11,4.83,2.95,19.27,1,155.2343664,0
546,4,3,36.25,2.2,27.77,1406.01,0,2.51,1.11,5,2.43,19,688.75,301.35,1104.66,387.4,4.71,1.53,0.62,3,1,0.26,3.13,4.71,2.93,19.06,1,156.2403509,0
547,4,3,37.05,2.45,28.82,1560.62,0,2.77,1.05,5,2.38,19,703.95,309.19,1251.43,394.76,5.23,1.41,0.6,3,1,0.25,3.07,5.23,3.13,19.68,1,156.640403,0
548,4,3,37.55,2.47,30.26,1581.64,0,2.8,1.14,5,2.4,19,713.45,314.09,1267.55,399.36,5.21,1.53,0.61,3,1,0.25,3.09,5.21,3.16,19.51,1,160.1975308,0
549,4,3,37.6,2.46,35.14,1591.45,0,2.8,1.14,5,2.4,19,714.4,314.58,1276.87,399.82,5.21,1.53,0.61,3,1,0.25,3.09,5.21,3.17,19.51,1,160.1975308,0
550,4,3,38.65,2.53,28.92,1633.02,0,2.82,1,5,2.36,19,734.35,324.87,1308.15,409.48,5.08,1.35,0.62,3,1,0.24,3.08,5.08,3.16,19.62,1,155.2120051,0
551,4,3,38.85,2.49,26.72,1616.45,0,2.8,0.97,5,2.36,19,738.15,326.83,1289.62,411.32,5.02,1.32,0.62,3,1,0.24,3.08,5.02,3.13,19.59,1,153.8350557,0
552,4,3,38.9,2.49,28.35,1625.32,0,2.81,0.99,5,2.36,19,739.1,327.32,1298,411.78,5.03,1.34,0.62,3,1,0.24,3.08,5.03,3.13,19.58,1,154.0648318,0
553,4,3,39.4,2.51,32.08,1605.7,0,2.82,1.15,5,2.4,19,748.6,332.22,1273.48,416.38,4.98,1.56,0.62,3,1,0.24,3.11,4.98,3.07,19.26,1,158.836216,0
554,4,3,39.65,2.49,42.8,1592.39,0,2.72,1.41,5,2.46,19,753.35,334.67,1257.72,418.68,4.69,1.94,0.62,3,1,0.24,3.18,4.69,2.92,18.57,1,165.9232162,0
555,4,3,39.75,2.52,35.91,1574.4,0,2.72,1.34,5,2.45,19,755.25,335.65,1238.75,419.6,4.68,1.85,0.62,3,1,0.24,3.17,4.68,2.92,18.66,1,163.5731115,0
556,4,3,40.3,2.48,33.61,1630.46,0,2.83,1.2,5,2.4,19,765.7,341.04,1289.42,424.66,4.86,1.64,0.63,3,1,0.24,3.13,4.86,3.05,19.06,1,159.957544,0
557,4,3,40.5,2.51,33.8,1665.96,0,2.86,1.31,5,2.42,19,769.5,343,1322.96,426.5,4.9,1.79,0.63,3,1,0.23,3.15,4.9,3.09,18.91,1,165.0724455,0
558,4,3,42.35,2.58,36.2,1684.64,0,2.91,1.2,5,2.4,19,804.65,361.13,1323.51,443.52,4.75,1.66,0.62,3,1,0.23,3.14,4.75,2.96,18.93,1,159.2383733,0
559,4,3,42.55,2.59,33.52,1650.31,0,2.91,1.26,5,2.41,19,808.45,363.09,1287.22,445.36,4.73,1.75,0.61,3,1,0.22,3.15,4.73,2.87,18.82,1,160.7582911,0
560,4,3,42.7,2.55,47.98,1658.49,0,2.83,1.45,5,2.45,19,811.3,364.56,1293.93,446.74,4.53,2.03,0.62,3,1,0.22,3.2,4.53,2.81,18.35,2,165.8063568,0
561,4,3,42.8,2.54,34.57,1692.35,0,2.82,1.27,5,2.42,19,813.2,365.54,1326.81,447.66,4.49,1.79,0.65,3,1,0.22,3.18,4.49,2.9,18.57,1,160.5877011,0
562,4,3,43,2.59,32.56,1730.19,0,2.93,1.09,5,2.37,19,817,367.5,1362.69,449.5,4.7,1.5,0.64,3,1,0.22,3.13,4.7,3.03,19.08,1,155.9914944,0
563,4,3,43.65,2.68,35.34,1668.06,0,3.01,1.19,5,2.38,19,829.35,373.87,1294.19,455.48,4.78,1.65,0.59,3,1,0.22,3.14,4.78,2.81,18.98,1,159.9920664,0
564,4,3,44.1,2.67,35.81,1658.95,0,3.01,1.4,5,2.42,19,837.9,378.28,1280.67,459.62,4.74,1.94,0.6,3,1,0.22,3.18,4.74,2.84,18.61,1,167.2481342,0
565,4,3,44.15,2.69,48.55,1673.67,0,3,1.46,5,2.43,19,838.85,378.77,1294.9,460.08,4.69,2.02,0.59,3,1,0.22,3.19,4.69,2.75,18.48,2,168.0378659,0
566,4,3,44.5,2.7,38.88,1684.64,0,3.03,1.27,5,2.39,19,845.5,382.2,1302.44,463.3,4.72,1.75,0.59,3,1,0.22,3.16,4.72,2.8,18.81,1,162.548896,0
567,4,3,44.55,2.69,38.4,1683.24,0,3.04,1.27,5,2.39,19,846.45,382.69,1300.55,463.76,4.73,1.76,0.59,3,1,0.22,3.16,4.73,2.77,18.8,1,162.8071151,0
568,4,3,44.7,2.74,37.92,1646.57,0,3.06,1.25,5,2.39,19,849.3,384.16,1262.41,465.14,4.75,1.73,0.57,3,1,0.21,3.15,4.75,2.72,18.87,1,161.2678264,0
569,4,3,45.45,2.73,38.59,1698.65,0,3.07,1.23,5,2.38,19,863.55,391.51,1307.14,472.04,4.67,1.71,0.59,3,1,0.21,3.16,4.67,2.75,18.81,1,161.2557412,0
570,4,3,45.55,2.76,36.96,1733.92,0,3.09,1.19,5,2.37,19,865.45,392.49,1341.43,472.96,4.71,1.66,0.59,3,1,0.21,3.15,4.71,2.78,18.91,1,160.2482168,0
571,4,3,45.6,2.77,36.29,1711.97,0,3.1,1.28,5,2.39,19,866.4,392.98,1318.99,473.42,4.72,1.78,0.59,3,1,0.21,3.16,4.72,2.78,18.78,1,162.548896,0
572,4,3,47.9,2.87,37.73,1755.18,0,3.23,1.15,5,2.35,19,910.1,415.52,1339.66,494.58,4.69,1.6,0.58,3,1,0.2,3.14,4.69,2.71,18.95,1,157.7274047,0
573,4,3,49.25,2.87,36.68,1766.62,0,3.25,1.15,5,2.35,19,935.75,428.75,1337.87,507,4.56,1.62,0.58,3,1,0.2,3.15,4.56,2.64,18.82,1,156.4051889,0
574,4,3,49.8,2.95,37.92,1817.77,0,3.31,1.16,5,2.34,19,946.2,434.14,1383.63,512.06,4.61,1.62,0.58,3,1,0.2,3.15,4.61,2.68,18.86,1,157.6896609,0
575,4,3,49.85,2.95,38.4,1786.94,0,3.33,1.14,5,2.33,19,947.15,434.63,1352.31,512.52,4.65,1.6,0.57,3,1,0.2,3.14,4.65,2.67,18.92,1,156.7174079,0
576,4,3,50.15,3,35.53,1833.18,0,3.36,0.88,5,2.27,19,952.85,437.57,1395.61,515.28,4.68,1.23,0.58,3,1,0.19,3.09,4.68,2.72,19.38,1,147.8127562,0
577,4,3,50.85,5.14,105.72,903.16,0,4.9,2.39,5,2.4,19,966.15,444.43,458.73,521.72,7.53,2.98,0.14,3,1,0.19,3.1,7.53,1.05,18.97,2,213.8571414,0
578,4,3,51.3,2.83,40.32,1659.18,0,3.17,1.29,5,2.38,19,974.7,448.84,1210.34,525.86,4.18,1.86,0.53,3,1,0.19,3.22,4.18,2.21,18.23,1,160.1067849,0
579,4,3,52.8,3.29,45.2,1526.76,0,3.58,1.2,5,2.32,19,1003.2,463.54,1063.22,539.66,4.77,1.66,0.4,3,1,0.19,3.14,4.77,1.93,18.95,1,159.7409672,0
580,5,1,0.75,4.82,22.12,1.76,0,7.5,0.34,6,1.77,19,14.25,0,1.76,14.25,525,0.34,0,6,0.41,2.23,1.46,166.74,0.26,139.28,7,273.5630097,0
581,5,1,1,6.37,25.66,0.5,0,6.87,0.39,6,1.83,19,19,0,0.5,19,360.58,0.39,0,6,0.45,2.1,1.54,144.18,0.04,122.64,7,271.460279,0
582,5,1,1.25,5.5,21.45,1.25,0,6.19,0.39,6,1.87,19,23.75,0,1.25,23.75,259.59,0.39,0,6,0.47,1.98,1.6,121.82,0.04,112.47,7,258.1169185,0
583,5,1,1.45,5.06,19.15,1.5,0,5.5,0.33,6,1.89,19,27.55,0,1.5,27.55,198.55,0.33,0,6,0.49,1.88,1.64,102.67,0.06,107.98,7,238.8417237,0
584,5,1,2.6,3.78,7.85,4.76,0,4.08,0.27,6,1.98,19,49.4,0,4.76,49.4,81.62,0.28,0,6,0.57,1.49,1.82,60.09,0.08,80.99,6,200.7378084,0
585,5,1,2.65,4.19,9.48,4.01,0,4.08,0.27,6,1.97,19,50.35,0,4.01,50.35,80.05,0.27,0,6,0.57,1.48,1.82,59.48,0.08,80.65,6,199.2075275,0
586,5,1,2.7,4.28,12.26,3.76,0,4.09,0.26,6,1.97,19,51.3,0,3.76,51.3,78.77,0.27,0,6,0.57,1.46,1.82,59.03,0.08,80.47,6,198.0761165,0
587,5,1,3.75,4,10.82,3.01,0,4.41,0.24,6,1.93,19,71.25,0,3.01,71.25,60.84,0.24,0,6,0.59,1.22,1.85,52.94,0.05,75.99,6,189.6118511,0
588,5,1,4,4.39,11.01,3.26,0,4.87,0.23,6,1.88,19,76,0,3.26,76,63.12,0.23,0,6,0.58,1.17,1.82,56.25,0.05,79.76,6,191.0378494,0
589,5,1,4.1,4.61,10.73,3.51,0,5.12,0.23,6,1.86,19,77.9,0,3.51,77.9,64.71,0.23,0,6,0.58,1.15,1.8,58.19,0.05,81.8,6,191.0573691,0
590,5,1,4.3,5.27,13.41,3.76,0,5.73,0.25,6,1.82,19,81.7,0,3.76,81.7,69.19,0.25,0,6,0.57,1.12,1.78,63.42,0.05,85.31,6,198.6996964,0
591,5,1,4.85,5.46,12.54,3.01,0,6.45,0.26,6,1.78,19,92.15,0,3.01,92.15,68.97,0.26,0,6,0.57,1.05,1.76,66.58,0.04,87.7,7,200.9256437,0
592,5,1,5.05,6.11,17.52,3.01,0,6.61,0.28,6,1.79,19,95.95,0,3.01,95.95,67.9,0.29,0,6,0.58,1.02,1.78,66.72,0.04,86.06,7,206.4046863,0
593,5,1,5.25,6.29,20.68,3.26,0,7.01,0.32,6,1.78,19,99.75,0,3.26,99.75,69.26,0.33,0,6,0.58,1,1.79,69.19,0.04,85.57,7,214.8127343,0
594,5,1,5.75,2.77,37.63,3.51,0,4.9,0.69,5,2.07,19,109.25,0,3.51,109.25,43.83,0.7,0,5,0.71,0.94,2.11,44.98,0.07,54.15,6,233.2341359,0
595,5,1,6.95,6.08,12.07,1.5,0,5.22,0.77,5,2.08,19,132.05,0,1.5,132.05,38.5,0.79,0,5,0.74,0.81,2.17,41.37,0.01,49.94,6,236.3424134,0
596,5,1,7.45,0.66,6.99,127.46,0,1.68,1.17,4,2.59,19,141.55,0,127.46,141.55,10.9,1.28,0.06,4,0.98,0.71,2.77,10.99,0.68,24.97,4,186.9716646,0
597,5,1,8.1,1.52,32.85,5.27,0,1.58,2.13,4,2.75,19,153.9,0,5.27,153.9,9.27,2.36,0.01,3,1,0.65,2.97,9.27,0.07,20.97,2,212.0007151,0
598,5,1,8.45,4.8,20.01,14.8,0,3.15,0.95,5,2.31,19,160.55,0,14.8,160.55,18.6,1,0,5,0.88,0.66,2.5,19.68,0.04,33.06,6,205.6110003,0
599,5,1,8.9,2.23,50.66,6.77,0,3.16,1.48,5,2.42,19,169.1,0,6.77,169.1,17.7,1.56,0,4,0.93,0.61,2.62,18.33,0.02,28.73,4,226.9338985,0
600,5,1,9.15,2.63,35.91,-0.26,0,3.63,1.35,5,2.34,19,173.85,0,-0.26,173.85,19.85,1.41,0,5,0.91,0.6,2.55,20.88,0.02,31.03,4,228.9946816,0
601,5,1,9.35,3.54,56.02,-1.76,0,3.26,1.5,5,2.41,19,177.65,0,-1.76,177.65,17.36,1.59,0,4,0.94,0.58,2.63,17.94,0.05,28.37,4,226.1488347,0
602,5,1,9.45,1.71,83.5,11.29,0,3.78,1.26,5,2.31,19,179.55,0,11.29,179.55,20.05,1.33,0,5,0.9,0.59,2.53,21.21,0.06,31.79,4,225.9087365,0
603,5,1,10.15,4.58,50.75,-3.52,0,4.1,1.19,5,2.27,19,192.85,0,-3.52,192.85,20.28,1.24,0,5,0.9,0.55,2.51,21.62,0.03,32.63,6,223.4443062,0
604,5,1,10.5,1.56,55.06,-3.01,0,3.26,1.56,5,2.42,19,199.5,0,-3.01,199.5,15.34,1.66,0.01,4,0.98,0.51,2.69,15.59,0.08,26.69,4,219.6150566,0
605,5,1,11.85,3.3,72.49,3.26,0,4,1.31,5,2.3,19,225.15,0,3.26,225.15,16.79,1.38,0.01,4,0.96,0.46,2.61,17.36,0.09,29.1,4,215.1244712,0
606,5,1,11.9,1.69,48.17,2.76,0,3.53,1.38,5,2.36,19,226.1,0,2.76,226.1,14.61,1.47,0.02,4,0.99,0.45,2.69,14.77,0.22,27,4,210.8933554,0
607,5,1,12.05,1.59,34.86,54.19,0,2.13,1.89,4,2.62,19,228.95,0.49,53.7,228.46,8.32,2.12,0.05,3,1,0.44,2.98,8.32,0.45,20.9,2,197.9794074,0
608,5,1,12.85,1.55,43,9.03,0,1.6,2.2,4,2.76,19,244.15,8.33,0.7,235.82,5.73,2.6,0.14,3,1,0.42,3.17,5.73,0.79,18.54,2,190.3897185,0
609,5,1,13.1,1.41,44.82,29.1,0,1.25,1.96,4,2.82,19,248.9,10.78,18.32,238.12,4.21,2.45,0.19,3,1,0.42,3.27,4.21,0.82,17.69,2,171.4901172,0
610,5,1,13.15,2.12,7.37,34.12,0,1.15,1.8,4,2.83,19,249.85,11.27,22.85,238.58,3.79,2.3,0.26,3,1,0.42,3.3,3.79,1,17.52,2,164.6292246,0
611,5,1,13.2,1.44,26.14,17.06,0,1.17,1.7,4,2.81,19,250.8,11.76,5.3,239.04,3.83,2.16,0.31,3,1,0.42,3.28,3.83,1.17,17.66,2,161.7806611,0
612,5,1,14.05,5.66,45.87,-3.01,0,5.53,1.21,5,2.17,19,266.95,20.09,-23.1,246.86,21.33,1.27,0,5,0.92,0.43,2.49,22.86,-0.08,33.2,6,227.1614828,0
613,5,1,14.95,0.6,4.88,478.74,0,1.55,1.21,4,2.63,19,284.05,28.91,449.83,255.14,4.94,1.49,0.26,3,1,0.39,3.11,4.94,1.27,19.32,1,157.8784075,0
614,5,1,15.85,2.68,42.33,9.78,0,2.72,1.76,4,2.51,19,301.15,37.73,-27.95,263.42,9.18,1.98,0.05,4,1,0.38,2.93,9.18,0.43,21.75,1,200.0596645,0
615,5,1,16.35,3.97,75.17,14.3,0,3.03,2.27,4,2.54,19,310.65,42.63,-28.33,268.02,10.16,2.53,0.01,4,1,0.37,2.95,10.16,0.08,21.07,2,221.4102928,0
616,5,1,17.65,7.5,70.19,10.03,0,6.44,1.4,5,2.15,19,335.35,55.37,-45.34,279.98,21.79,1.47,-0.01,5,0.95,0.37,2.53,22.86,-0.15,31.68,4,238.9652191,0
617,5,1,18.45,6.07,82.26,-12.05,0,5.02,1.79,5,2.31,19,350.55,63.21,-75.26,287.34,16.27,1.92,0,4,1,0.35,2.71,16.27,-0.05,25.94,4,232.5777635,0
618,5,1,19.35,2.95,96.05,4.01,0,5.29,1.62,5,2.26,19,367.65,72.03,-68.02,295.62,16.64,1.74,-0.01,4,1,0.34,2.68,16.64,-0.16,26.92,4,227.7154601,0
619,5,1,19.95,1.81,29.02,40.64,0,1.98,2.73,4,2.74,19,379.05,77.91,-37.27,301.14,5.3,3.37,0.11,3,1,0.33,3.25,5.3,0.57,17.41,2,198.7167279,0
620,5,1,20.7,4.28,69.33,134.74,0,2.04,1.85,4,2.63,19,393.3,85.26,49.48,308.04,5.35,2.29,0.24,3,1,0.32,3.16,5.35,1.27,18.66,2,178.5635707,0
621,5,1,21.1,0.81,34.28,485.77,0,1.74,1.71,4,2.67,19,400.9,89.18,396.59,311.72,4.28,2.23,0.28,3,1,0.32,3.24,4.28,1.2,17.96,2,167.1515284,0
622,5,1,21.85,5.37,124.58,1.25,0,4.16,1.9,5,2.39,19,415.15,96.53,-95.28,318.62,11.74,2.11,0,4,1,0.31,2.85,11.74,0.03,22.93,4,217.4095404,0
623,5,1,23,4.1,86.66,75.77,0,2.55,2.38,4,2.61,19,437,107.8,-32.03,329.2,6.41,2.88,0.09,3,1,0.3,3.15,6.41,0.59,18.56,2,201.9161456,0
624,5,1,23.15,1.39,56.59,298.34,0,2.29,2.25,4,2.64,19,439.85,109.27,189.07,330.58,5.58,2.79,0.17,3,1,0.3,3.19,5.58,0.92,18.21,2,191.4269917,0
625,5,1,23.4,1.19,17.72,428.31,0,1.33,1.63,4,2.75,19,444.6,111.72,316.59,332.88,2.67,2.44,0.61,3,1,0.3,3.44,2.67,1.62,16.56,2,151.1509814,0
626,5,1,23.9,1.04,8.81,700.8,0,2.16,1.15,5,2.49,19,454.1,116.62,584.18,337.48,5.05,1.45,0.31,3,1,0.3,3.09,5.05,1.57,19.47,1,156.4934118,0
627,5,1,24.2,7.22,118.36,-1.25,0,3.42,1.64,5,2.42,19,459.8,119.56,-120.81,340.24,8.69,1.9,0.09,4,1,0.29,2.94,8.69,0.76,21.6,1,194.4430199,0
628,5,1,24.6,1.06,11.97,736.94,0,1.79,1.22,4,2.58,19,467.4,123.48,613.46,343.92,3.86,1.65,0.33,3,1,0.29,3.22,3.86,1.28,18.14,1,150.8231489,0
629,5,1,24.85,1.29,16.85,543.48,0,1.59,1.03,4,2.59,19,472.15,125.93,417.55,346.22,3.22,1.46,0.49,3,1,0.29,3.27,3.22,1.59,17.7,1,140.2553477,0
630,5,1,25.1,1.18,7.85,697.54,0,1.43,0.99,4,2.62,19,476.9,128.38,569.16,348.52,2.74,1.49,0.63,3,1,0.29,3.34,2.74,1.73,17.2,1,135.7814516,0
631,5,1,26.2,1.22,8.62,762.78,0,1.95,1.2,5,2.54,19,497.8,139.16,623.62,358.64,4.05,1.61,0.44,3,1,0.28,3.2,4.05,1.78,18.36,1,152.4469685,0
632,5,1,26.25,1.18,10.44,788.37,0,2.04,1.3,4,2.54,19,498.75,139.65,648.72,359.1,4.3,1.73,0.38,3,1,0.28,3.19,4.3,1.61,18.47,1,157.4449977,0
633,5,1,26.4,3.23,63.11,941.93,0,2.03,1.41,4,2.57,19,501.6,141.12,800.81,360.48,4.23,1.88,0.39,3,1,0.28,3.21,4.23,1.65,18.25,1,159.5081216,0
634,5,1,26.75,1.18,10.15,810.46,0,1.54,1.12,4,2.62,19,508.25,144.55,665.91,363.7,2.84,1.67,0.68,3,1,0.27,3.34,2.84,1.93,17.18,1,139.4813944,0
635,5,1,28,1.34,35.34,533.44,0,2.23,1.99,4,2.61,19,532,156.8,376.64,375.2,4.51,2.61,0.28,3,1,0.27,3.26,4.51,1.25,17.75,2,178.303526,0
